"[41, '2018-08-20/2018-09-30']","['sot', 41, '2018-08-20/2018-09-30']"
"[115, '2018-11-18/2019-03-13']","['sot', 115, '2018-11-18/2019-03-13']"
"[65, '2019-03-13/2019-05-17']","['sot', 65, '2019-03-13/2019-05-17']"
"[32, '2019-05-17/2019-06-18']","['sot', 32, '2019-05-17/2019-06-18']"
