durations,datelimits
321.0,2013-01-22/2013-12-09
151.0,2012-07-19/2012-12-17
111.0,2014-02-25/2014-06-16
66.0,2015-06-30/2015-09-04
103.0,2016-08-17/2016-11-28
109.0,2016-11-28/2017-03-17
505.0,2018-01-30/2019-06-19
