durations,datelimits
16.0,2015-04-23/2015-05-09
34.0,2015-05-09/2015-06-12
18.0,2015-07-14/2015-08-01
18.0,2015-08-06/2015-08-24
18.0,2016-03-07/2016-03-25
12.0,2016-08-23/2016-09-04
12.0,2016-09-09/2016-09-21
13.0,2016-12-21/2017-01-03
21.0,2017-04-19/2017-05-10
21.0,2018-01-19/2018-02-09
15.0,2018-03-20/2018-04-04
22.0,2018-07-10/2018-08-01
34.0,2019-04-03/2019-05-07
23.0,2019-05-07/2019-05-30
