durations,datelimits
101.0,2015-02-06/2015-05-18
47.0,2015-06-07/2015-07-24
21.0,2015-08-05/2015-08-26
22.0,2016-06-25/2016-07-17
17.0,2016-07-21/2016-08-07
17.0,2016-10-28/2016-11-14
19.0,2016-12-12/2016-12-31
22.0,2017-04-19/2017-05-11
18.0,2017-06-22/2017-07-10
22.0,2018-03-22/2018-04-13
70.0,2018-08-09/2018-10-18
44.0,2018-11-15/2018-12-29
51.0,2019-01-25/2019-03-17
32.0,2018-07-01/2018-08-02
