durations,datelimits
78.0,2016-04-20/2016-07-07
106.0,2016-07-08/2016-10-22
120.0,2016-11-08/2017-03-08
53.0,2017-03-23/2017-05-15
84.0,2017-05-24/2017-08-16
60.0,2017-12-14/2018-02-12
204.0,2018-04-02/2018-10-23
134.0,2019-02-06/2019-06-20
