id,date,creator_login
1069727,2011-04-28 13:18:41,smartinez87
1087886,2011-05-02 13:19:53,smartinez87
1087905,2011-05-02 13:25:03,smartinez87
1090132,2011-05-02 19:32:46,smartinez87
1101325,2011-05-04 18:14:27,smartinez87
1101390,2011-05-04 18:25:27,smartinez87
1101721,2011-05-04 19:23:27,smartinez87
1114240,2011-05-06 23:46:18,smartinez87
1119210,2011-05-08 14:35:22,smartinez87
1207359,2011-05-20 00:34:29,smartinez87
1215384,2011-05-21 20:06:29,smartinez87
1235226,2011-05-25 13:23:08,smartinez87
1584143,2011-07-16 00:03:32,smartinez87
1747425,2011-08-07 04:31:13,smartinez87
1988472,2011-09-03 20:34:20,smartinez87
1988717,2011-09-03 21:23:56,smartinez87
1994055,2011-09-04 21:46:12,smartinez87
3374154,2012-01-05 18:37:25,smartinez87
3777191,2012-02-02 12:37:10,smartinez87
3782045,2012-02-02 17:23:21,smartinez87
5389255,2012-04-27 20:06:41,smartinez87
5393019,2012-04-28 00:25:35,smartinez87
5771254,2012-05-17 18:52:53,smartinez87
8983901,2012-09-28 17:03:57,smartinez87
