durations,datelimits
13.0,2013-06-24/2013-07-07
156.0,2012-07-14/2012-12-17
44.0,2014-09-06/2014-10-10
67.0,2014-06-01/2014-07-28
30.0,2014-03-16/2014-04-15
26.0,2015-03-14/2015-04-01
28.0,2014-12-08/2014-12-28
21.0,2014-10-10/2014-10-31
