durations,datelimits
11.0,2016-03-18/2016-03-29
14.0,2016-03-29/2016-04-12
22.0,2016-04-20/2016-05-12
12.0,2016-12-17/2016-12-29
26.0,2017-09-15/2017-10-11
19.0,2018-01-19/2018-02-07
37.0,2018-04-12/2018-05-19
17.0,2018-08-21/2018-09-07
52.0,2018-05-19/2018-07-10
9.0,2018-03-05/2018-03-14
8.0,2018-09-25/2018-10-03
12.0,2018-10-05/2018-10-17
7.0,2018-11-21/2018-11-28
20.0,2019-01-05/2019-01-25
36.0,2019-05-15/2019-06-20
