"[72.0, '2011-08-05/2011-10-16']","['sot', 72, '2011-08-05/2011-10-16']"
"[68.0, '2011-10-16/2011-12-23']","['h', 49, '2011-10-16/2011-12-04']"
"[56.0, '2012-01-07/2012-03-03']","['sot', 56, '2012-01-07/2012-03-03']"
"[439.0, '2012-04-16/2013-06-29']","['sot', 439, '2012-04-16/2013-06-29']"
"[2012, '2013-06-29/2019-01-01']","['d', 417, '2013-06-29/2014-08-20']","['sot', 1595, '2014-08-20/2019-01-01']"
