durations,datelimits
21.0,2016-04-07/2016-04-28
102.0,2019-03-09/2019-06-19
57.0,2017-10-31/2017-12-27
41.0,2017-01-13/2017-02-23
23.0,2016-09-26/2016-10-19
77.0,2016-04-29/2016-07-15
