durations;datelimits
1219;2016-02-17/2019-06-20
264;2015-05-29/2016-02-17
362;2014-06-01/2015-05-29
231;2013-08-30/2014-04-18
120;2013-03-16/2013-07-14
151;2012-10-05/2013-03-05
54;2012-06-24/2012-08-17
273;2011-08-20/2012-05-19
37;2011-03-12/2011-04-18
65;2010-11-03/2011-01-07
125;2010-05-27/2010-09-29
573;2008-08-28/2010-03-24
