durations;datelimits
224;2018-09-21/2019-05-03
271;2017-11-21/2018-08-19
316;2016-10-24/2017-09-05
366;2015-10-24/2016-10-24
30;2014-10-06/2014-11-05
18;2014-09-05/2014-09-23
14;2014-07-24/2014-08-07
13;2014-06-19/2014-07-02
