durations;datelimits
663;2017-08-26/2019-06-20
98;2017-05-20/2017-08-26
37;2014-09-28/2014-11-04
40;2013-12-31/2014-02-09
42;2013-11-07/2013-12-19
18;2013-04-13/2013-05-01
37;2013-01-09/2013-02-15
13;2012-07-21/2012-08-03
8;2012-06-14/2012-06-22
11;2012-06-03/2012-06-14
7;2012-01-04/2012-01-11
4;2011-11-22/2011-11-26
7;2011-09-28/2011-10-05
7;2011-08-20/2011-08-27
7;2011-05-17/2011-05-24
10;2011-03-16/2011-03-26
14;2011-04-06/2011-04-20
