durations;datelimits
706;2017-07-14/2019-06-20
255;2016-11-01/2017-07-14
54;2015-12-11/2016-02-03
40;2015-10-27/2015-12-06
78;2015-08-10/2015-10-27
53;2015-06-18/2015-08-10
49;2015-04-27/2015-06-15
32;2015-03-24/2015-04-25
17;2014-11-29/2014-12-16
42;2014-10-10/2014-11-21
17;2014-09-23/2014-10-10
20;2014-09-02/2014-09-22
14;2014-08-19/2014-09-02
24;2014-06-24/2014-07-18
12;2014-03-19/2014-03-31
18;2014-01-06/2014-01-24
15;2013-12-19/2014-01-03
57;2013-10-17/2013-12-13
