durations,datelimits
110,2011-09-13/2012-01-01
16,2009-01-12/2009-01-28
10,2008-12-17/2008-12-27
7,2008-12-10/2008-12-17
8,2008-11-30/2008-12-08
9,2008-11-21/2008-11-30
155.0,2012-02-29/2012-08-02
