durations,datelimits
45.0,2011-05-31/2011-07-15
80.0,2011-07-26/2011-10-14
96.0,2014-08-21/2014-11-25
120.0,2013-08-01/2013-11-29
34.0,2013-03-09/2013-04-12
214.0,2012-04-17/2012-11-17
1388.0,2015-09-01/2019-06-20
76.0,2015-04-30/2015-07-15
51.0,2014-11-29/2015-01-19
