durations,datelimits
29.0,2014-05-29/2014-06-27
31.0,2014-07-12/2014-08-12
9.0,2014-10-19/2014-10-28
8.0,2014-11-05/2014-11-13
16.0,2014-11-28/2014-12-14
13.0,2014-12-24/2015-01-06
14.0,2015-04-01/2015-04-15
23.0,2015-04-17/2015-05-10
27.0,2015-06-12/2015-07-09
148.0,2016-04-10/2016-09-05
625.0,2016-09-05/2018-05-23
261.0,2018-10-02/2019-06-20
