durations,datelimits
293.0,2013-11-14/2014-09-03
237.0,2014-09-03/2015-04-28
66.0,2016-03-04/2016-05-09
129.0,2016-07-14/2016-11-20
111.0,2016-11-20/2017-03-11
36.0,2017-06-21/2017-07-27
68.0,2017-10-04/2017-12-11
28.0,2018-01-08/2018-02-05
32.0,2018-02-14/2018-03-18
87.0,2018-05-23/2018-08-18
