"[12.0, '2017-10-26/2017-11-07']","['sot', 12, '2017-10-26/2017-11-07']"
"[12.0, '2017-12-21/2018-01-02']","['sot', 12, '2017-12-21/2018-01-02']"
"[23.0, '2018-01-16/2018-02-08']","['sot', 23, '2018-01-16/2018-02-08']"
"[13.0, '2018-03-20/2018-04-02']","['sot', 13, '2018-03-20/2018-04-02']"
"[12.0, '2018-04-11/2018-04-23']","['sot', 12, '2018-04-11/2018-04-23']"
"[36.0, '2018-06-26/2018-08-01']","['h', 21, '2018-06-26/2018-07-17']"
