"[14, '2015-07-24/2015-08-07']","['sot', 14, '2015-07-24/2015-08-07']"
"[16, '2015-08-26/2015-09-11']","['sot', 16, '2015-08-26/2015-09-11']"
"[27, '2015-12-08/2016-01-04']","['sot', 27, '2015-12-08/2016-01-04']"
"[32, '2016-04-01/2016-05-03']","['sot', 32, '2016-04-01/2016-05-03']"
"[55, '2016-05-18/2016-07-12']","['sot', 55, '2016-05-18/2016-07-12']"
"[22, '2016-07-14/2016-08-05']","['sot', 22, '2016-07-14/2016-08-05']"
"[96, '2016-08-24/2016-11-28']","['sot', 96, '2016-08-24/2016-11-28']"
"[57, '2016-12-13/2017-02-08']","['sot', 57, '2016-12-13/2017-02-08']"
"[28, '2017-02-22/2017-03-22']","['sot', 28, '2017-02-22/2017-03-22']"
"[40, '2017-07-21/2017-08-30']","['sot', 40, '2017-07-21/2017-08-30']"
"[72, '2018-01-20/2018-04-02']","['sot', 72, '2018-01-20/2018-04-02']"
"[182, '2018-05-23/2018-11-21']","['sot', 182, '2018-05-23/2018-11-21']"
"[76, '2018-11-27/2019-02-11']","['sot', 76, '2018-11-27/2019-02-11']"
