"[82, '2015-12-02/2016-02-22']","['sot', 82, '2015-12-02/2016-02-22']"
"[17, '2016-03-21/2016-04-07']","['sot', 17, '2016-03-21/2016-04-07']"
"[16, '2016-04-18/2016-05-04']","['sot', 16, '2016-04-18/2016-05-04']"
"[21, '2017-08-10/2017-08-31']","['sot', 21, '2017-08-10/2017-08-31']"
"[32, '2017-08-31/2017-10-02']","['sot', 32, '2017-08-31/2017-10-02']"
"[12, '2017-10-06/2017-10-18']","['sot', 12, '2017-10-06/2017-10-18']"
"[9, '2017-11-22/2017-12-01']","['sot', 9, '2017-11-22/2017-12-01']"
"[21, '2017-12-14/2018-01-04']","['sot', 21, '2017-12-14/2018-01-04']"
"[22, '2018-01-08/2018-01-30']","['sot', 22, '2018-01-08/2018-01-30']"
"[15, '2018-01-31/2018-02-15']","['sot', 15, '2018-01-31/2018-02-15']"
"[13, '2018-03-23/2018-04-05']","['sot', 13, '2018-03-23/2018-04-05']"
"[21, '2018-07-11/2018-08-01']","['sot', 21, '2018-07-11/2018-08-01']"
"[33, '2018-08-06/2018-09-08']","['sot', 33, '2018-08-06/2018-09-08']"
"[32, '2019-03-19/2019-04-20']","['sot', 32, '2019-03-19/2019-04-20']"
