"[34, '2013-09-17/2013-10-21']","['sot', 34, '2013-09-17/2013-10-21']"
"[13, '2013-11-29/2013-12-12']","['sot', 13, '2013-11-29/2013-12-12']"
"[11, '2013-08-14/2013-08-25']","['sot', 11, '2013-08-14/2013-08-25']"
"[10, '2013-10-26/2013-11-05']","['sot', 10, '2013-10-26/2013-11-05']"
"[12, '2014-03-15/2014-03-27']","['sot', 12, '2014-03-15/2014-03-27']"
"[11, '2014-06-02/2014-06-13']","['sot', 11, '2014-06-02/2014-06-13']"
"[17, '2014-10-20/2014-11-06']","['sot', 17, '2014-10-20/2014-11-06']"
"[31, '2014-11-09/2014-12-10']","['sot', 31, '2014-11-09/2014-12-10']"
"[25, '2014-12-10/2015-01-04']","['sot', 25, '2014-12-10/2015-01-04']"
"[21, '2015-01-04/2015-01-25']","['sot', 21, '2015-01-04/2015-01-25']"
"[38, '2015-02-24/2015-04-03']","['sot', 38, '2015-02-24/2015-04-03']"
"[38, '2015-07-22/2015-08-29']","['sot', 38, '2015-07-22/2015-08-29']"
"[49, '2015-12-21/2016-02-08']","['sot', 49, '2015-12-21/2016-02-08']"
"[23, '2015-10-25/2015-11-17']","['sot', 23, '2015-10-25/2015-11-17']"
"[21, '2016-04-26/2016-05-17']","['sot', 21, '2016-04-26/2016-05-17']"
"[17, '2016-06-04/2016-06-21']","['sot', 17, '2016-06-04/2016-06-21']"
"[100, '2016-07-27/2016-11-04']","['sot', 100, '2016-07-27/2016-11-04']"
"[62, '2016-11-22/2017-01-23']","['sot', 62, '2016-11-22/2017-01-23']"
"[40, '2017-02-01/2017-03-13']","['sot', 40, '2017-02-01/2017-03-13']"
"[100, '2017-03-13/2017-06-21']","['sot', 100, '2017-03-13/2017-06-21']"
"[57, '2017-07-04/2017-08-30']","['sot', 57, '2017-07-04/2017-08-30']"
