durations,datelimits
21.0,2017-02-13/2017-03-06
13.0,2017-04-05/2017-04-18
13.0,2017-05-17/2017-05-30
17.0,2017-06-30/2017-07-17
23.0,2017-07-17/2017-08-09
18.0,2017-08-11/2017-08-29
21.0,2017-09-26/2017-10-17
43.0,2017-10-19/2017-12-01
30.0,2018-01-15/2018-02-14
192.0,2018-12-10/2019-06-20
