durations,datelimits
76.0,2015-08-27/2015-11-11
23.0,2015-06-23/2015-07-16
13.0,2015-11-19/2015-12-02
19.0,2015-12-18/2016-01-06
13.0,2016-01-22/2016-02-04
22.0,2016-03-14/2016-04-05
70.0,2016-08-18/2016-10-27
105.0,2016-10-27/2017-02-09
861.0,2017-02-09/2019-06-20
