durations;datelimits
350;2018-07-05/2019-06-20
74;2017-09-19/2017-12-02
95;2017-04-28/2017-08-01
143;2016-10-22/2017-03-14
127;2016-03-09/2016-07-14
17;2015-10-25/2015-11-11
23;2015-05-30/2015-06-22
16;2015-04-24/2015-05-10
24;2015-03-31/2015-04-24
32;2015-02-11/2015-03-15
12;2014-11-08/2014-11-20
24;2015-01-13/2015-02-06
28;2013-10-09/2013-11-06
320;2013-11-06/2014-09-22
245;2013-01-07/2013-09-09
221;2012-03-01/2012-10-08
