id,date,event,creator_login
1061484650,2017-04-28 03:17:41,closed,50Wliu
1061484685,2017-04-28 03:17:45,labeled,50Wliu
689761969,2016-06-12 17:27:52,labeled,50Wliu
1061484768,2017-04-28 03:17:55,labeled,50Wliu
1061484769,2017-04-28 03:17:55,unlabeled,50Wliu
1061518271,2017-04-28 04:12:03,closed,50Wliu
681110104,2016-06-03 13:10:40,closed,50Wliu
681110217,2016-06-03 13:10:46,labeled,50Wliu
681110218,2016-06-03 13:10:46,labeled,50Wliu
681110219,2016-06-03 13:10:46,labeled,50Wliu
669115105,2016-05-23 16:08:50,labeled,50Wliu
625696194,2016-04-13 12:44:09,closed,50Wliu
625696325,2016-04-13 12:44:13,labeled,50Wliu
724287549,2016-07-15 12:22:01,closed,50Wliu
605286267,2016-03-28 14:42:05,closed,50Wliu
605286398,2016-03-28 14:42:11,labeled,50Wliu
605286399,2016-03-28 14:42:11,unlabeled,50Wliu
569137051,2016-02-27 18:37:22,closed,50Wliu
569137076,2016-02-27 18:37:25,labeled,50Wliu
569137219,2016-02-27 18:37:41,labeled,50Wliu
1062856080,2017-04-28 21:44:41,referenced,50Wliu
1062872237,2017-04-28 22:01:15,closed,50Wliu
502870143,2015-12-30 15:52:23,labeled,50Wliu
512053706,2016-01-12 07:07:54,mentioned,50Wliu
512053707,2016-01-12 07:07:54,subscribed,50Wliu
1061468189,2017-04-28 02:52:11,closed,50Wliu
755754258,2016-08-15 15:00:52,mentioned,50Wliu
755754259,2016-08-15 15:00:52,subscribed,50Wliu
1061483908,2017-04-28 03:16:25,closed,50Wliu
1061529583,2017-04-28 04:32:21,closed,50Wliu
427857504,2015-10-06 11:49:26,labeled,50Wliu
427857642,2015-10-06 11:49:33,labeled,50Wliu
410983243,2015-09-16 13:56:37,labeled,50Wliu
406598075,2015-09-11 00:02:46,closed,50Wliu
406598135,2015-09-11 00:02:52,labeled,50Wliu
406598136,2015-09-11 00:02:52,unlabeled,50Wliu
1061485768,2017-04-28 03:19:21,closed,50Wliu
309425857,2015-05-20 11:42:22,labeled,50Wliu
1061485970,2017-04-28 03:19:44,closed,50Wliu
1060618233,2017-04-27 15:21:36,head_ref_deleted,50Wliu
