"[15, '2013-07-28/2013-08-12']","['sot', 15, '2013-07-28/2013-08-12']"
"[23, '2013-08-12/2013-09-04']","['sot', 23, '2013-08-12/2013-09-04']"
"[8, '2013-11-24/2013-12-02']","['sot', 8, '2013-11-24/2013-12-02']"
"[14, '2014-01-07/2014-01-21']","['sot', 14, '2014-01-07/2014-01-21']"
"[13, '2014-02-19/2014-03-04']","['sot', 13, '2014-02-19/2014-03-04']"
"[19, '2014-04-12/2014-05-01']","['sot', 19, '2014-04-12/2014-05-01']"
"[12, '2014-05-02/2014-05-14']","['sot', 12, '2014-05-02/2014-05-14']"
"[13, '2014-05-14/2014-05-27']","['sot', 13, '2014-05-14/2014-05-27']"
"[14, '2014-05-28/2014-06-11']","['sot', 14, '2014-05-28/2014-06-11']"
"[47, '2015-07-30/2015-09-15']","['sot', 47, '2015-07-30/2015-09-15']"
"[36, '2015-10-02/2015-11-07']","['sot', 36, '2015-10-02/2015-11-07']"
"[177, '2015-11-07/2016-05-02']","['sot', 177, '2015-11-07/2016-05-02']"
"[73, '2016-05-30/2016-08-11']","['sot', 73, '2016-05-30/2016-08-11']"
"[85, '2016-08-11/2016-11-04']","['sot', 85, '2016-08-11/2016-11-04']"
"[149, '2017-12-30/2018-05-28']","['sot', 149, '2017-12-30/2018-05-28']"
