"[160, '2015-08-05/2016-01-12']","['sot', 160, '2015-08-05/2016-01-12']"
"[94, '2017-02-07/2017-05-12']","['sot', 94, '2017-02-07/2017-05-12']"
"[352, '2018-07-03/2019-06-20']","['sot', 352, '2018-07-03/2019-06-20']"
