"[106, '2017-06-21/2017-10-05']","['sot', 106, '2017-06-21/2017-10-05']"
"[64, '2017-10-05/2017-12-08']","['sot', 64, '2017-10-05/2017-12-08']"
"[134, '2019-02-06/2019-06-20']","['sot', 134, '2019-02-06/2019-06-20']"
