"[21, '2017-02-13/2017-03-06']","['sot', 21, '2017-02-13/2017-03-06']"
"[13, '2017-04-05/2017-04-18']","['sot', 13, '2017-04-05/2017-04-18']"
"[13, '2017-05-17/2017-05-30']","['sot', 13, '2017-05-17/2017-05-30']"
"[17, '2017-06-30/2017-07-17']","['sot', 17, '2017-06-30/2017-07-17']"
"[23, '2017-07-17/2017-08-09']","['sot', 23, '2017-07-17/2017-08-09']"
"[18, '2017-08-11/2017-08-29']","['sot', 18, '2017-08-11/2017-08-29']"
"[21, '2017-09-26/2017-10-17']","['sot', 21, '2017-09-26/2017-10-17']"
"[43, '2017-10-19/2017-12-01']","['sot', 43, '2017-10-19/2017-12-01']"
"[30, '2018-01-15/2018-02-14']","['sot', 30, '2018-01-15/2018-02-14']"
"[321, '2018-08-03/2019-06-20']","['h', 129, '2018-08-03/2018-12-10']","['sot', 192, '2018-12-10/2019-06-20']"
