durations;datelimits
891;2017-01-09/2019-06-19
27;2016-12-13/2017-01-09
39;2016-11-04/2016-12-13
23;2016-05-10/2016-06-02
16;2015-12-18/2016-01-03
14;2015-09-09/2015-09-23
13;2015-06-17/2015-06-30
8;2015-02-16/2015-02-24
11;2015-04-21/2015-05-02
13;2014-12-18/2014-12-31
7;2014-10-03/2014-10-10
11;2014-11-06/2014-11-17
62;2014-02-18/2014-04-21
46;2014-01-03/2014-02-18
