durations,datelimits
21.0,2011-04-07/2011-04-28
17.0,2011-04-28/2011-05-15
22.0,2011-05-15/2011-06-06
55.0,2011-07-20/2011-09-13
102.0,2012-05-26/2012-09-05
344.0,2012-09-05/2013-08-15
593.0,2013-08-15/2015-03-31
117.0,2015-07-27/2015-11-21
749.0,2016-01-27/2018-02-14
