"[239, '2011-04-22/2011-12-17']","['h', 232, '2011-04-22/2011-12-10']"
"[94, '2011-12-17/2012-03-20']","['sot', 94, '2011-12-17/2012-03-20']"
"[59, '2013-01-18/2013-03-18']","['sot', 59, '2013-01-18/2013-03-18']"
"[98, '2013-08-05/2013-11-11']","['sot', 98, '2013-08-05/2013-11-11']"
"[30, '2014-03-14/2014-04-13']","['sot', 30, '2014-03-14/2014-04-13']"
"[22, '2014-07-11/2014-08-02']","['sot', 22, '2014-07-11/2014-08-02']"
"[28, '2014-08-26/2014-09-23']","['sot', 28, '2014-08-26/2014-09-23']"
"[27, '2015-06-22/2015-07-19']","['sot', 27, '2015-06-22/2015-07-19']"
"[21, '2015-06-01/2015-06-22']","['sot', 21, '2015-06-01/2015-06-22']"
"[24, '2015-11-23/2015-12-17']","['sot', 24, '2015-11-23/2015-12-17']"
"[20, '2016-03-17/2016-04-06']","['sot', 20, '2016-03-17/2016-04-06']"
"[44, '2016-07-05/2016-08-18']","['sot', 44, '2016-07-05/2016-08-18']"
"[106, '2016-09-22/2017-01-06']","['sot', 106, '2016-09-22/2017-01-06']"
"[69, '2017-03-19/2017-05-27']","['sot', 69, '2017-03-19/2017-05-27']"
"[150, '2017-08-31/2018-01-28']","['sot', 150, '2017-08-31/2018-01-28']"
"[118, '2018-03-25/2018-07-21']","['sot', 118, '2018-03-25/2018-07-21']"
"[30, '2018-02-07/2018-03-09']","['sot', 30, '2018-02-07/2018-03-09']"
"[155, '2018-10-19/2019-03-23']","['sot', 155, '2018-10-19/2019-03-23']"
"[67, '2019-03-23/2019-05-29']","['sot', 67, '2019-03-23/2019-05-29']"
"[22, '2019-05-29/2019-06-20']","['sot', 22, '2019-05-29/2019-06-20']"
