"[78, '2013-12-19/2014-03-07']","['sot', 78, '2013-12-19/2014-03-07']"
"[26, '2014-03-07/2014-04-02']","['sot', 26, '2014-03-07/2014-04-02']"
"[13, '2014-04-10/2014-04-23']","['sot', 13, '2014-04-10/2014-04-23']"
"[11, '2014-05-03/2014-05-14']","['sot', 11, '2014-05-03/2014-05-14']"
"[23, '2014-07-25/2014-08-17']","['sot', 23, '2014-07-25/2014-08-17']"
"[8, '2014-06-23/2014-07-01']","['sot', 8, '2014-06-23/2014-07-01']"
"[7, '2014-08-26/2014-09-02']","['sot', 7, '2014-08-26/2014-09-02']"
"[16, '2014-10-03/2014-10-19']","['sot', 16, '2014-10-03/2014-10-19']"
"[31, '2014-10-26/2014-11-26']","['sot', 31, '2014-10-26/2014-11-26']"
"[26, '2014-11-29/2014-12-25']","['sot', 26, '2014-11-29/2014-12-25']"
"[18, '2014-12-25/2015-01-12']","['sot', 18, '2014-12-25/2015-01-12']"
"[32, '2015-02-01/2015-03-05']","['sot', 32, '2015-02-01/2015-03-05']"
"[31, '2015-09-07/2015-10-08']","['sot', 31, '2015-09-07/2015-10-08']"
"[26, '2015-10-24/2015-11-19']","['sot', 26, '2015-10-24/2015-11-19']"
"[31, '2016-04-06/2016-05-07']","['sot', 31, '2016-04-06/2016-05-07']"
"[24, '2016-05-07/2016-05-31']","['sot', 24, '2016-05-07/2016-05-31']"
"[14, '2016-08-16/2016-08-30']","['sot', 14, '2016-08-16/2016-08-30']"
"[17, '2016-09-06/2016-09-23']","['sot', 17, '2016-09-06/2016-09-23']"
"[10, '2016-10-14/2016-10-24']","['sot', 10, '2016-10-14/2016-10-24']"
"[9, '2016-10-28/2016-11-06']","['sot', 9, '2016-10-28/2016-11-06']"
"[13, '2017-02-01/2017-02-14']","['sot', 13, '2017-02-01/2017-02-14']"
"[19, '2017-10-09/2017-10-28']","['sot', 19, '2017-10-09/2017-10-28']"
"[47, '2018-02-24/2018-04-12']","['sot', 47, '2018-02-24/2018-04-12']"
"[103, '2018-09-18/2018-12-30']","['sot', 103, '2018-09-18/2018-12-30']"
"[69, '2019-04-12/2019-06-20']","['sot', 69, '2019-04-12/2019-06-20']"
