"[244, '2012-06-04/2013-02-03']","['sot', 244, '2012-06-04/2013-02-03']"
"[501, '2013-02-03/2014-06-19']","['sot', 181, '2013-02-03/2013-08-03']","['h', 225, '2013-11-03/2014-03-16']","['sot', 95, '2014-03-16/2014-06-19']"
"[145, '2015-06-11/2015-11-03']","['sot', 145, '2015-06-11/2015-11-03']"
"[604, '2015-11-15/2017-07-11']","['sot', 102, '2015-11-15/2016-02-25']","['h', 270, '2016-05-27/2016-11-21']","['sot', 232, '2016-11-21/2017-07-11']"
"[171, '2017-07-11/2017-12-29']","['sot', 171, '2017-07-11/2017-12-29']"
"[297, '2018-04-02/2019-01-24']","['sot', 297, '2018-04-02/2019-01-24']"
