"[15, '2012-04-11/2012-04-26']","['sot', 15, '2012-04-11/2012-04-26']"
"[13, '2012-04-30/2012-05-13']","['h', 12, '2012-04-30/2012-05-12']"
"[12, '2012-05-16/2012-05-28']","['sot', 12, '2012-05-16/2012-05-28']"
"[106, '2012-05-30/2012-09-13']","['sot', 47, '2012-05-30/2012-07-16']","['h', 46, '2012-07-31/2012-08-31']"
"[36, '2012-09-18/2012-10-24']","['sot', 36, '2012-09-18/2012-10-24']"
"[2320, '2013-02-11/2019-06-20']","['sot', 979, '2013-02-11/2015-10-18']","['d', 1341, '2015-12-02/2019-06-20']"
