"[24, '2014-01-27/2014-02-20']","['sot', 24, '2014-01-27/2014-02-20']"
"[25, '2014-02-28/2014-03-25']","['sot', 25, '2014-02-28/2014-03-25']"
"[24, '2014-03-25/2014-04-18']","['sot', 24, '2014-03-25/2014-04-18']"
"[82, '2014-06-16/2014-09-06']","['sot', 82, '2014-06-16/2014-09-06']"
"[171, '2015-06-14/2015-12-02']","['sot', 171, '2015-06-14/2015-12-02']"
"[1209, '2016-02-27/2019-06-20']","['sot', 1209, '2016-02-27/2019-06-20']"
