"[37, '2014-06-11/2014-07-18']","['sot', 37, '2014-06-11/2014-07-18']"
"[23, '2014-07-25/2014-08-17']","['sot', 23, '2014-07-25/2014-08-17']"
"[16, '2014-09-03/2014-09-19']","['sot', 16, '2014-09-03/2014-09-19']"
"[17, '2014-10-01/2014-10-18']","['sot', 17, '2014-10-01/2014-10-18']"
"[26, '2015-04-22/2015-05-18']","['sot', 26, '2015-04-22/2015-05-18']"
"[34, '2015-10-29/2015-12-02']","['sot', 34, '2015-10-29/2015-12-02']"
"[34, '2016-03-24/2016-04-27']","['h', 33, '2016-03-24/2016-04-26']"
"[52, '2016-09-06/2016-10-28']","['sot', 52, '2016-09-06/2016-10-28']"
"[111, '2016-10-29/2017-02-17']","['sot', 111, '2016-10-29/2017-02-17']"
"[61, '2017-06-23/2017-08-23']","['sot', 61, '2017-06-23/2017-08-23']"
"[75, '2018-06-19/2018-09-02']","['sot', 75, '2018-06-19/2018-09-02']"
