"[263, '2014-01-02/2014-09-22']","['sot', 263, '2014-01-02/2014-09-22']"
"[152, '2013-04-05/2013-09-04']","['sot', 152, '2013-04-05/2013-09-04']"
"[24, '2015-01-13/2015-02-06']","['sot', 24, '2015-01-13/2015-02-06']"
"[12, '2014-11-08/2014-11-20']","['sot', 12, '2014-11-08/2014-11-20']"
"[24, '2015-03-31/2015-04-24']","['sot', 24, '2015-03-31/2015-04-24']"
"[23, '2015-05-30/2015-06-22']","['sot', 23, '2015-05-30/2015-06-22']"
"[17, '2015-10-25/2015-11-11']","['sot', 17, '2015-10-25/2015-11-11']"
"[127, '2016-03-09/2016-07-14']","['sot', 127, '2016-03-09/2016-07-14']"
"[123, '2016-10-22/2017-02-22']","['h', 61, '2016-10-22/2016-12-22']","['sot', 62, '2016-12-22/2017-02-22']"
"[84, '2017-05-09/2017-08-01']","['sot', 84, '2017-05-09/2017-08-01']"
"[74, '2017-09-19/2017-12-02']","['sot', 74, '2017-09-19/2017-12-02']"
"[85, '2018-02-13/2018-05-09']","['sot', 85, '2018-02-13/2018-05-09']"
"[350, '2018-07-05/2019-06-20']","['sot', 350, '2018-07-05/2019-06-20']"
