"[368, '2015-05-16/2016-05-18']","['sot', 368, '2015-05-16/2016-05-18']"
"[153, '2016-08-15/2017-01-15']","['sot', 153, '2016-08-15/2017-01-15']"
"[84, '2017-07-23/2017-10-15']","['sot', 84, '2017-07-23/2017-10-15']"
"[46, '2017-10-27/2017-12-12']","['sot', 46, '2017-10-27/2017-12-12']"
"[27, '2018-02-25/2018-03-24']","['sot', 27, '2018-02-25/2018-03-24']"
"[29, '2018-05-27/2018-06-25']","['sot', 29, '2018-05-27/2018-06-25']"
"[49, '2018-06-25/2018-08-13']","['sot', 49, '2018-06-25/2018-08-13']"
"[78, '2018-11-11/2019-01-28']","['sot', 78, '2018-11-11/2019-01-28']"
"[81, '2019-02-20/2019-05-12']","['sot', 81, '2019-02-20/2019-05-12']"
