"[94, '2016-04-14/2016-07-17']","['sot', 94, '2016-04-14/2016-07-17']"
"[71, '2016-11-10/2017-01-20']","['sot', 71, '2016-11-10/2017-01-20']"
"[47, '2017-06-11/2017-07-28']","['sot', 47, '2017-06-11/2017-07-28']"
"[12, '2018-01-17/2018-01-29']","['sot', 12, '2018-01-17/2018-01-29']"
"[13, '2018-03-18/2018-03-31']","['sot', 13, '2018-03-18/2018-03-31']"
"[35, '2018-04-23/2018-05-28']","['sot', 35, '2018-04-23/2018-05-28']"
"[9, '2018-05-29/2018-06-07']","['sot', 9, '2018-05-29/2018-06-07']"
"[10, '2018-07-26/2018-08-05']","['sot', 10, '2018-07-26/2018-08-05']"
"[9, '2018-10-06/2018-10-15']","['sot', 9, '2018-10-06/2018-10-15']"
"[14, '2018-10-25/2018-11-08']","['sot', 14, '2018-10-25/2018-11-08']"
"[18, '2018-11-14/2018-12-02']","['sot', 18, '2018-11-14/2018-12-02']"
"[28, '2019-01-28/2019-02-25']","['sot', 28, '2019-01-28/2019-02-25']"
"[92, '2019-03-20/2019-06-20']","['sot', 92, '2019-03-20/2019-06-20']"
