"[60.0, '2016-05-25/2016-07-24']","['sot', 60, '2016-05-25/2016-07-24']"
"[34.0, '2016-08-10/2016-09-13']","['sot', 34, '2016-08-10/2016-09-13']"
"[17.0, '2017-01-13/2017-01-30']","['sot', 17, '2017-01-13/2017-01-30']"
"[13.0, '2016-11-16/2016-11-29']","['sot', 13, '2016-11-16/2016-11-29']"
"[24.0, '2017-05-05/2017-05-29']","['sot', 24, '2017-05-05/2017-05-29']"
"[12.0, '2017-11-17/2017-11-29']","['sot', 12, '2017-11-17/2017-11-29']"
"[16.0, '2018-01-09/2018-01-25']","['sot', 16, '2018-01-09/2018-01-25']"
"[20.0, '2018-08-16/2018-09-05']","['sot', 20, '2018-08-16/2018-09-05']"
"[18.0, '2018-07-27/2018-08-14']","['sot', 18, '2018-07-27/2018-08-14']"
"[28.0, '2018-11-15/2018-12-13']","['sot', 28, '2018-11-15/2018-12-13']"
