"[55.0, '2016-07-13/2016-09-06']","['sot', 55, '2016-07-13/2016-09-06']"
"[50.0, '2017-04-20/2017-06-09']","['sot', 50, '2017-04-20/2017-06-09']"
"[50.0, '2017-10-10/2017-11-29']","['sot', 50, '2017-10-10/2017-11-29']"
"[52.0, '2018-01-05/2018-02-26']","['sot', 52, '2018-01-05/2018-02-26']"
"[116.0, '2018-03-12/2018-07-06']","['sot', 116, '2018-03-12/2018-07-06']"
"[43.0, '2018-07-06/2018-08-18']","['sot', 43, '2018-07-06/2018-08-18']"
