"[206.0, '2016-09-10/2017-04-04']","['sot', 206, '2016-09-10/2017-04-04']"
"[28.0, '2017-06-14/2017-07-12']","['sot', 28, '2017-06-14/2017-07-12']"
"[21.0, '2017-07-26/2017-08-16']","['sot', 21, '2017-07-26/2017-08-16']"
"[16.0, '2017-10-02/2017-10-18']","['sot', 16, '2017-10-02/2017-10-18']"
"[125.0, '2017-11-10/2018-03-15']","['h', 28, '2017-11-10/2017-12-08']","['sot', 41, '2017-12-08/2018-01-18']","['h', 46, '2018-02-09/2018-03-05']"
"[33.0, '2018-06-22/2018-07-25']","['sot', 33, '2018-06-22/2018-07-25']"
"[160, '2018-07-25/2019-01-01']","['sot', 160, '2018-07-25/2019-01-01']"
