durations,datelimits
135.0,2011-07-26/2011-12-08
45.0,2011-06-11/2011-07-26
30.0,2012-02-01/2012-03-02
31.0,2012-07-11/2012-08-11
127.0,2012-09-16/2013-01-21
71.0,2013-02-03/2013-04-15
587.0,2015-03-25/2016-11-01
282.0,2014-01-16/2014-10-25
