durations,datelimits
49.0,2012-07-21/2012-09-08
165.0,2012-10-28/2013-04-11
64.0,2013-04-29/2013-07-02
470.0,2016-06-12/2017-09-25
288.0,2013-07-02/2014-04-16
99.0,2018-07-01/2018-10-08
