"[55.0, '2017-06-29/2017-08-23']","['sot', 55, '2017-06-29/2017-08-23']"
"[92.0, '2018-02-22/2018-05-25']","['sot', 92, '2018-02-22/2018-05-25']"
"[107.0, '2018-06-13/2018-09-28']","['sot', 107, '2018-06-13/2018-09-28']"
