"[108.0, '2015-11-13/2016-02-29']","['sot', 108, '2015-11-13/2016-02-29']"
"[125.0, '2016-03-17/2016-07-20']","['sot', 125, '2016-03-17/2016-07-20']"
"[56.0, '2017-01-10/2017-03-07']","['sot', 56, '2017-01-10/2017-03-07']"
"[621, '2017-04-20/2019-01-01']","['sot', 96, '2017-04-20/2017-07-25']","['h', 134, '2017-08-31/2017-12-06']","['sot', 218, '2017-12-06/2018-07-12']","['h', 173, '2018-08-18/2019-01-01']"
