"[98.0, '2018-02-28/2018-06-06']","['sot', 98, '2018-02-28/2018-06-06']"
"[23.0, '2018-06-21/2018-07-14']","['sot', 23, '2018-06-21/2018-07-14']"
"[36.0, '2018-09-10/2018-10-16']","['sot', 36, '2018-09-10/2018-10-16']"
"[41.0, '2018-11-10/2018-12-21']","['sot', 41, '2018-11-10/2018-12-21']"
