durations,datelimits
24.0,2016-05-13/2016-06-06
42.0,2016-02-03/2016-03-16
97.0,2016-08-26/2016-12-01
61.0,2016-12-09/2017-02-08
35.0,2017-06-08/2017-07-13
27.0,2017-07-13/2017-08-09
45.0,2018-04-16/2018-05-31
36.0,2018-08-02/2018-09-07
