durations;datelimits
148;2018-12-26/2019-05-23
22;2018-12-04/2018-12-26
39;2018-03-11/2018-04-19
84;2017-10-13/2018-01-05
101;2017-07-04/2017-10-13
36;2017-04-11/2017-05-17
61;2016-12-04/2017-02-03
36;2016-08-27/2016-10-02
22;2016-07-11/2016-08-02
62;2016-04-07/2016-06-08
15;2015-04-13/2015-04-28
36;2015-03-04/2015-04-09
85;2015-04-28/2015-07-22
63;2014-11-19/2015-01-21
124;2014-06-15/2014-10-17
47;2014-04-10/2014-05-27
83;2014-01-17/2014-04-10
21;2013-11-20/2013-12-11
