durations;datelimits
84;2019-03-13/2019-06-05
160;2018-09-14/2019-02-21
63;2018-06-11/2018-08-13
137;2018-01-12/2018-05-29
32;2017-10-12/2017-11-13
57;2016-10-19/2016-12-15
80;2017-01-06/2017-03-27
116;2016-03-29/2016-07-23
654;2014-05-21/2016-03-05
