durations;datelimits
288;2018-09-05/2019-06-20
33;2018-06-22/2018-07-25
22;2017-12-20/2018-01-11
27;2016-12-16/2017-01-12
54;2016-09-29/2016-11-22
77;2016-06-15/2016-08-31
