durations;datelimits
33;2019-03-08/2019-04-10
28;2018-12-13/2019-01-10
20;2018-08-30/2018-09-19
22;2018-06-19/2018-07-11
17;2018-04-23/2018-05-10
20;2018-01-10/2018-01-30
25;2017-06-26/2017-07-21
52;2017-07-21/2017-09-11
