kmagiera,4,56,61,0.04918032786885246
ide,1,1.0
mkonicek,53,137,191,0.015706806282722512
brentvatne,130,131,0.015267175572519083
astreet,104,105,0.01904761904761905
sdwilsh,1,1.0
lexs,190,191,0.010471204188481676
