durations;datelimits
257;2018-10-06/2019-06-20
151;2018-05-08/2018-10-06
313;2017-06-27/2018-05-06
97;2016-08-11/2016-11-16
100;2016-05-03/2016-08-11
174;2015-06-01/2015-11-22
