durations;datelimits
268;2018-06-21/2019-03-16
252;2017-05-30/2018-02-06
70;2016-12-22/2017-03-02
22;2016-07-24/2016-08-15
37;2016-06-16/2016-07-23
18;2016-04-15/2016-05-03
166;2015-06-08/2015-11-21
68;2015-03-12/2015-05-19
273;2014-06-05/2015-03-05
