"[315, '2014-02-20/2015-01-01']","['sot', 315, '2014-02-20/2015-01-01']"
"[227, '2017-07-05/2018-02-17']","['sot', 227, '2017-07-05/2018-02-17']"
"[487, '2018-02-17/2019-06-19']","['h', 324, '2018-02-17/2019-01-07']"
