"[104, '2015-10-05/2016-01-17']","['sot', 104, '2015-10-05/2016-01-17']"
"[85, '2016-07-15/2016-10-08']","['sot', 85, '2016-07-15/2016-10-08']"
"[432, '2018-04-13/2019-06-19']","['sot', 432, '2018-04-13/2019-06-19']"
