juchem,3,12,4,4,4,2,6,2,21,3,2,2,3,11,13,3,45,4,12,6,3,14,2,4,8,5,5,5,2,6,12,12,5,22,15,3,2,2,3,6,5,2,3,5,14,3,6,3,3,2,3,28,7,34,8,8,2,11,37,3,10,20,4,28,14,16,16,6,3,2,8,6,2,2,2,2,3,2,3,2,3,6,3,5,6,5,4,3,5,13,2,5,5,3,2,4,4,2,2,5,13,72,162,2,3,2,2,2,4,3,4,8,2,1104,0.1947463768115942
YorkZ,1,1.0
Orvid,1,1.0
dymk,1,1.0
luciang,1,1.0
yfeldblum,7,18,84,20,17,2,7,2,22,7,59,3,3,12,13,6,2,8,3,3,10,6,35,59,49,112,244,27,851,0.045828437132784956
pixelb,1,1.0
bdd,1,1.0
WillerZ,1,1.0
markisaa,1,1.0
igorsugak,1,1.0
philipjameson,40,41,0.04878048780487805
vitaut,1,1.0
markw65,4,5,0.4
andrewjcg,2,3,0.6666666666666666
