"[27, '2014-12-10/2015-01-06']","['sot', 27, '2014-12-10/2015-01-06']"
"[14, '2015-02-23/2015-03-09']","['sot', 14, '2015-02-23/2015-03-09']"
"[11, '2015-03-21/2015-04-01']","['sot', 11, '2015-03-21/2015-04-01']"
"[38, '2015-06-14/2015-07-22']","['sot', 38, '2015-06-14/2015-07-22']"
"[43, '2015-12-28/2016-02-09']","['sot', 43, '2015-12-28/2016-02-09']"
"[12, '2016-04-18/2016-04-30']","['sot', 12, '2016-04-18/2016-04-30']"
"[27, '2016-07-22/2016-08-18']","['sot', 27, '2016-07-22/2016-08-18']"
"[12, '2016-08-29/2016-09-10']","['sot', 12, '2016-08-29/2016-09-10']"
"[28, '2016-09-24/2016-10-22']","['sot', 28, '2016-09-24/2016-10-22']"
"[11, '2016-11-03/2016-11-14']","['sot', 11, '2016-11-03/2016-11-14']"
"[12, '2016-12-26/2017-01-07']","['sot', 12, '2016-12-26/2017-01-07']"
"[12, '2017-03-25/2017-04-06']","['sot', 12, '2017-03-25/2017-04-06']"
"[12, '2017-07-01/2017-07-13']","['sot', 12, '2017-07-01/2017-07-13']"
"[14, '2017-07-19/2017-08-02']","['sot', 14, '2017-07-19/2017-08-02']"
"[19, '2017-08-02/2017-08-21']","['sot', 19, '2017-08-02/2017-08-21']"
"[31, '2017-09-07/2017-10-08']","['sot', 31, '2017-09-07/2017-10-08']"
"[74, '2018-10-25/2019-01-07']","['sot', 74, '2018-10-25/2019-01-07']"
