"[242.0, '2017-06-01/2018-01-29']","['sot', 242, '2017-06-01/2018-01-29']"
"[141.0, '2017-01-11/2017-06-01']","['sot', 141, '2017-01-11/2017-06-01']"
"[110.0, '2016-09-23/2017-01-11']","['sot', 110, '2016-09-23/2017-01-11']"
