"[95.0, '2016-02-01/2016-05-06']","['sot', 95, '2016-02-01/2016-05-06']"
"[210.0, '2018-03-07/2018-10-03']","['sot', 210, '2018-03-07/2018-10-03']"
"[90, '2018-10-03/2019-01-01']","['sot', 90, '2018-10-03/2019-01-01']"
