"[72.0, '2017-03-22/2017-06-02']","['sot', 72, '2017-03-22/2017-06-02']"
"[48.0, '2017-07-16/2017-09-02']","['sot', 48, '2017-07-16/2017-09-02']"
"[79.0, '2017-11-20/2018-02-07']","['sot', 79, '2017-11-20/2018-02-07']"
"[116.0, '2018-02-07/2018-06-03']","['sot', 116, '2018-02-07/2018-06-03']"
